date,time,air_temperature_C,wind_speed_m_s,soil_temperature_C,soil_moisture_percent
13-07-25,19:00:00,20.67,2.64,13.71,23.26
13-07-25,20:00:00,21.04,1.2,15.24,23.26
13-07-25,21:00:00,18.59,2.35,15.79,23.26
13-07-25,22:00:00,19.18,2.73,13.82,23.25
13-07-25,23:00:00,19.34,4.86,15.19,23.24
14-07-25,00:00:00,18.01,2.02,17.63,23.24
14-07-25,01:00:00,16.66,1.25,15.94,23.24
14-07-25,02:00:00,17.63,5.23,15.93,23.23
14-07-25,03:00:00,15.86,3.37,15.39,23.23
14-07-25,04:00:00,13.82,1.99,15.49,23.23
14-07-25,05:00:00,11.75,9.4,14.55,23.21
14-07-25,06:00:00,13.1,1.38,14.29,23.22
14-07-25,07:00:00,12.59,6.18,16.37,23.21
14-07-25,08:00:00,14.93,2.67,13.59,23.21
14-07-25,09:00:00,12.38,1.38,15.05,23.22
14-07-25,10:00:00,11.99,2.13,14.55,23.22
14-07-25,11:00:00,11.32,1.68,14.02,23.23
14-07-25,12:00:00,13.52,2.51,17.5,23.23
14-07-25,13:00:00,15.35,2.79,15.22,23.23
14-07-25,14:00:00,18.27,1.95,16.35,23.23
14-07-25,15:00:00,15.33,2.19,15.83,23.23
14-07-25,16:00:00,13.7,1.61,16.28,23.23
14-07-25,17:00:00,14.62,2.52,16.57,23.23
14-07-25,18:00:00,21.03,1.44,16.53,23.23
14-07-25,19:00:00,22.88,3.94,16.33,23.22
14-07-25,20:00:00,19.61,2.65,18.12,23.21
14-07-25,21:00:00,17.72,4.14,15.61,23.21
14-07-25,22:00:00,19.3,2.6,16.22,23.2
14-07-25,23:00:00,17.28,2.68,17.07,23.2
15-07-25,00:00:00,16.76,2.44,15.56,23.2
15-07-25,01:00:00,16.16,3.27,16.18,23.2
15-07-25,02:00:00,15.59,1.5,14.78,23.2
15-07-25,03:00:00,15.08,2.41,15.43,23.2
15-07-25,04:00:00,16.92,1.35,15.21,23.2
15-07-25,05:00:00,13.35,2.83,15.73,23.2
15-07-25,06:00:00,12.7,3.57,15.57,23.2
15-07-25,07:00:00,14.43,3.27,15,23.2
15-07-25,08:00:00,11.82,1.89,17.97,23.21
15-07-25,09:00:00,12.5,2.56,15.8,23.21
15-07-25,10:00:00,15.92,2.43,17.21,23.21
15-07-25,11:00:00,15.65,2.9,15.69,23.21
15-07-25,12:00:00,15.6,1.88,15.94,23.21
15-07-25,13:00:00,14.62,5.25,16.96,23.2
15-07-25,14:00:00,16.71,2.58,16.91,23.2
15-07-25,15:00:00,13.09,1.86,14.38,23.2
15-07-25,16:00:00,18.85,2.22,15.81,23.2
15-07-25,17:00:00,18.81,2.23,15.9,23.2
15-07-25,18:00:00,16.15,1.79,17.63,23.2
15-07-25,19:00:00,19.09,4.51,15.56,23.19
15-07-25,20:00:00,22.37,1.82,15.61,23.19
15-07-25,21:00:00,17.45,8.74,17.67,23.17
15-07-25,22:00:00,19.66,5.04,14.29,23.15
15-07-25,23:00:00,20.02,2.61,16.41,23.15
16-07-25,00:00:00,17.68,2.29,16.78,23.15
16-07-25,01:00:00,17.35,5.89,15.36,23.14
16-07-25,02:00:00,16.21,1.77,15.75,23.14
16-07-25,03:00:00,14.3,3.75,17.46,23.14
16-07-25,04:00:00,19.32,6.2,16.31,23.12
16-07-25,05:00:00,15.97,2.5,15.3,23.12
16-07-25,06:00:00,12.29,3.5,16.04,23.12
16-07-25,07:00:00,13.43,2.96,16.23,23.13
16-07-25,08:00:00,10.77,3.67,16.17,23.13
16-07-25,09:00:00,11.23,2.96,15.06,23.13
16-07-25,10:00:00,12.66,2.95,16.58,23.13
16-07-25,11:00:00,9.58,4.29,15.36,23.13
16-07-25,12:00:00,14.8,4.01,15.55,23.13
16-07-25,13:00:00,17.99,1.28,15.8,23.13
16-07-25,14:00:00,14.04,2.33,16.7,23.14
16-07-25,15:00:00,15.73,1.84,15.07,23.14
16-07-25,16:00:00,15.64,2.94,15.41,23.14
16-07-25,17:00:00,21.34,1.75,17.98,23.13
16-07-25,18:00:00,20.76,2.63,16.17,23.13
16-07-25,19:00:00,20.9,1.75,16.88,23.13
16-07-25,20:00:00,15.15,2.29,17.28,23.13
16-07-25,21:00:00,20.75,1.58,16.97,23.13
16-07-25,22:00:00,19.95,2.61,18.21,23.12
16-07-25,23:00:00,21.62,1.28,17.51,23.12
17-07-25,00:00:00,24.44,2.03,16.81,23.11
17-07-25,01:00:00,12.58,1.69,15.13,23.12
17-07-25,02:00:00,12.66,4.38,17.11,23.12
17-07-25,03:00:00,14.69,6.27,16.08,23.11
17-07-25,04:00:00,14.29,1.7,17.25,23.11
17-07-25,05:00:00,13.21,7.41,14.19,23.1
17-07-25,06:00:00,14.77,2.31,16.92,23.1
17-07-25,07:00:00,14.2,1.42,17.82,23.11
17-07-25,08:00:00,15.4,1.61,15.97,23.11
17-07-25,09:00:00,13.78,3.31,15.82,23.11
17-07-25,10:00:00,16.31,2.65,15.66,23.11
17-07-25,11:00:00,13.23,2.67,16.55,23.12
17-07-25,12:00:00,17.48,2.87,17.09,23.11
17-07-25,13:00:00,15.92,2.8,15.53,23.11
17-07-25,14:00:00,18.53,1.17,18.43,23.11
17-07-25,15:00:00,19.26,2.34,16.49,23.11
17-07-25,16:00:00,15.97,1.25,16.83,23.12
17-07-25,17:00:00,19.65,4.7,17.64,23.11
17-07-25,18:00:00,17.54,4.46,16.53,23.1
17-07-25,19:00:00,19.7,2.29,15.95,23.1
17-07-25,20:00:00,18.31,4.49,15.73,23.09
17-07-25,21:00:00,17.84,1.06,16.4,23.09
17-07-25,22:00:00,20.98,4.95,16.54,23.08
17-07-25,23:00:00,22.32,1.15,15.93,23.08
18-07-25,00:00:00,18.38,1.33,16.38,23.08
18-07-25,01:00:00,18.1,3.41,18.36,23.08
18-07-25,02:00:00,17.78,1.79,16.26,23.08
18-07-25,03:00:00,13.31,2.42,16.54,23.08
18-07-25,04:00:00,12.2,2.65,16.17,23.09
18-07-25,05:00:00,16,2.37,17.27,23.09
18-07-25,06:00:00,16.45,3,16.98,23.09
18-07-25,07:00:00,13.02,2.34,15.44,23.09
18-07-25,08:00:00,14.09,2.24,16.7,23.09
18-07-25,09:00:00,13.67,2.71,17.06,23.1
18-07-25,10:00:00,10.99,1.61,16.05,23.1
18-07-25,11:00:00,16.56,2.39,15.24,23.1
18-07-25,12:00:00,13.72,2.34,17.66,23.11
18-07-25,13:00:00,15.57,1.98,14.12,23.11
18-07-25,14:00:00,16.2,1.81,18.77,23.11
18-07-25,15:00:00,18.67,2.04,17.1,23.11
18-07-25,16:00:00,20.3,1.97,16.72,23.11
18-07-25,17:00:00,17.91,2.27,16,23.11
18-07-25,18:00:00,18,2.31,16.21,23.11
18-07-25,19:00:00,19.99,3.11,16.39,23.1
18-07-25,20:00:00,19.55,1.26,15.3,23.1
18-07-25,21:00:00,21.57,5.13,15.74,23.09
18-07-25,22:00:00,19.77,2.57,16.59,23.09
18-07-25,23:00:00,14.59,2.58,15.95,23.09
19-07-25,00:00:00,21.1,1.21,18.2,23.09
19-07-25,01:00:00,17.16,2.01,18.16,23.09
19-07-25,02:00:00,18.36,1.44,16.74,23.09
19-07-25,03:00:00,15.76,3.24,17.35,23.09
19-07-25,04:00:00,15.78,3.46,16.79,23.09
19-07-25,05:00:00,11.7,2.22,15.57,23.09
19-07-25,06:00:00,11.4,2.33,16.84,23.1
19-07-25,07:00:00,12.02,2.69,17.16,23.1
19-07-25,08:00:00,12.45,1.48,16.49,23.11
19-07-25,09:00:00,12.83,1.26,17.16,23.12
19-07-25,10:00:00,15.19,1.23,17.99,23.12
19-07-25,11:00:00,11.66,1.8,17.98,23.13
19-07-25,12:00:00,15.53,3.6,16.36,23.12
19-07-25,13:00:00,15.4,2.5,18.88,23.13
19-07-25,14:00:00,13.08,4,15.97,23.12
19-07-25,15:00:00,16.27,1.86,17.11,23.13
19-07-25,16:00:00,17.81,2.54,15.19,23.12
19-07-25,17:00:00,20.04,2.17,16.27,23.12
19-07-25,18:00:00,16.68,2.06,16.16,23.12
19-07-25,19:00:00,17.42,2.41,14.99,23.12
19-07-25,20:00:00,17.67,2.46,16.74,23.12
19-07-25,21:00:00,20.06,1.88,14.99,23.12
19-07-25,22:00:00,20.89,2.37,15.94,23.11
19-07-25,23:00:00,20.58,3.23,15.33,23.11
20-07-25,00:00:00,18.85,1.62,15.23,23.11
20-07-25,01:00:00,19.61,1.23,14.91,23.11
20-07-25,02:00:00,17.63,5.09,16.14,23.1
20-07-25,03:00:00,17.86,3.09,15.6,23.1
20-07-25,04:00:00,16.38,3.34,15.13,23.09
20-07-25,05:00:00,13.31,1.49,15.31,23.1
20-07-25,06:00:00,14.34,6.41,17.14,23.09
20-07-25,07:00:00,12.98,4.03,14.97,23.09
20-07-25,08:00:00,12.03,2.17,16.09,23.1
20-07-25,09:00:00,12.64,3.62,15.05,23.1
20-07-25,10:00:00,18.19,1.87,16.43,23.1
20-07-25,11:00:00,15.14,1.48,15.93,23.1
20-07-25,12:00:00,14.6,2.57,16.56,23.1
20-07-25,13:00:00,15.17,3.72,15.22,23.1
20-07-25,14:00:00,18.56,2.78,16.61,23.1
20-07-25,15:00:00,20.23,2.34,16.04,23.09
20-07-25,16:00:00,18.88,3.26,19.19,23.09
20-07-25,17:00:00,23.4,1.45,17.92,23.09
20-07-25,18:00:00,20.53,1.42,16.58,23.08
20-07-25,19:00:00,16.83,6.92,17.62,23.07
20-07-25,20:00:00,19.86,2.65,19.52,23.07
20-07-25,21:00:00,19.97,3.67,16.84,23.06
20-07-25,22:00:00,20.79,6.4,15.94,23.05
20-07-25,23:00:00,19.71,6.36,16.1,23.03
21-07-25,00:00:00,16.89,4.06,17.27,23.03
21-07-25,01:00:00,19.97,2.13,17.37,23.03
21-07-25,02:00:00,17.12,4.83,17.19,23.02
21-07-25,03:00:00,16.04,1.19,18.62,23.02
21-07-25,04:00:00,16.09,2.28,15.36,23.03
21-07-25,05:00:00,14.05,3.52,18.1,23.03
21-07-25,06:00:00,14.01,3.86,18.75,23.02
21-07-25,07:00:00,16.96,1.15,17.46,23.03
21-07-25,08:00:00,11.32,2.95,15.51,23.03
21-07-25,09:00:00,14.75,1.32,18.55,23.04
21-07-25,10:00:00,14.88,1.25,15.35,23.05
21-07-25,11:00:00,13.69,2.81,16.51,23.05
21-07-25,12:00:00,16.97,1.52,17.32,23.05
21-07-25,13:00:00,14.05,2.24,18.24,23.05
21-07-25,14:00:00,17.33,2.98,16.99,23.05
21-07-25,15:00:00,22.31,1.29,17.84,23.05
21-07-25,16:00:00,19.34,3.47,18.62,23.05
21-07-25,17:00:00,24.89,1.94,16.6,23.04
21-07-25,18:00:00,17.99,1.66,19.22,23.04
21-07-25,19:00:00,21.25,1.99,16.61,23.04
21-07-25,20:00:00,19.46,2.36,17.98,23.04
21-07-25,21:00:00,20.26,2.63,16.72,23.03
21-07-25,22:00:00,19.54,3.97,18.56,23.03
21-07-25,23:00:00,18.73,2,16.42,23.03
22-07-25,00:00:00,15.86,3.66,18.21,23.02
22-07-25,01:00:00,18.39,2.03,18.49,23.02
22-07-25,02:00:00,18.46,1.66,18.15,23.03
22-07-25,03:00:00,12.31,2.87,16.27,23.03
22-07-25,04:00:00,16.03,2.16,16.89,23.03
22-07-25,05:00:00,16.21,1.74,17.45,23.04
22-07-25,06:00:00,15.44,2.12,18.21,23.04
22-07-25,07:00:00,13.71,5.39,18.55,23.03
22-07-25,08:00:00,17.5,2.17,16.03,23.03
22-07-25,09:00:00,9.71,1.48,17.22,23.04
22-07-25,10:00:00,11.69,3.3,16.47,23.05
22-07-25,11:00:00,16.08,2.61,16.15,23.05
22-07-25,12:00:00,17.32,2.91,16.13,23.05
22-07-25,13:00:00,18.88,3.24,18.71,23.04
22-07-25,14:00:00,16.76,1.5,16.63,23.05
22-07-25,15:00:00,20.13,2.97,17.42,23.04
22-07-25,16:00:00,18.43,3.69,16.38,23.04
22-07-25,17:00:00,15.52,2.35,17.56,23.04
22-07-25,18:00:00,17.74,2.88,16.91,23.04
22-07-25,19:00:00,16.6,2.72,17.05,23.04
22-07-25,20:00:00,20.45,1.44,18.17,23.04
22-07-25,21:00:00,23.52,2.51,16.43,23.03
22-07-25,22:00:00,18.56,2.21,17.94,23.03
22-07-25,23:00:00,19.05,3.85,15.6,23.02
23-07-25,00:00:00,14.78,1.94,17.04,23.03
23-07-25,01:00:00,16.86,1.57,17.96,23.03
23-07-25,02:00:00,16.49,1.29,16.52,23.03
23-07-25,03:00:00,14.93,1.54,16.47,23.04
23-07-25,04:00:00,16.92,3.01,15.88,23.04
23-07-25,05:00:00,16.67,2.63,16.78,23.04
23-07-25,06:00:00,17.05,3.45,16.62,23.04
23-07-25,07:00:00,13.15,1.38,17.55,23.04
23-07-25,08:00:00,16.65,1.5,17.14,23.05
23-07-25,09:00:00,16.79,1.96,17.57,23.05
23-07-25,10:00:00,13.25,1.43,17.31,23.06
23-07-25,11:00:00,14.69,3.83,18.45,23.05
23-07-25,12:00:00,13.22,3.77,18.09,23.05
23-07-25,13:00:00,17.18,1.1,18.7,23.06
23-07-25,14:00:00,15.62,3.95,16.17,23.05
23-07-25,15:00:00,17.35,2.8,17.75,23.05
23-07-25,16:00:00,18.66,1.44,17.62,23.05
23-07-25,17:00:00,17.89,2.7,16.83,23.05
23-07-25,18:00:00,20.07,2.12,17.3,23.05
23-07-25,19:00:00,16.59,1.68,15.78,23.05
23-07-25,20:00:00,19.25,2.37,17.51,23.05
23-07-25,21:00:00,21,2.04,15.93,23.05
23-07-25,22:00:00,22.71,2.42,15.69,23.04
23-07-25,23:00:00,20.37,2.36,16.84,23.04
24-07-25,00:00:00,16.36,2.06,16.8,23.04
24-07-25,01:00:00,18.47,4.45,18.52,23.04
24-07-25,02:00:00,13.89,2.51,17.37,23.04
24-07-25,03:00:00,18.33,1.35,16.34,23.04
24-07-25,04:00:00,16.52,3.36,18.19,23.04
24-07-25,05:00:00,17.17,2.06,17.13,23.04
24-07-25,06:00:00,15.08,2.89,18.1,23.04
24-07-25,07:00:00,12.96,2.22,16.94,23.05
24-07-25,08:00:00,15.23,1.55,19.21,23.05
24-07-25,09:00:00,9.13,3.67,19.56,23.06
24-07-25,10:00:00,16.65,3.23,16.45,23.05
24-07-25,11:00:00,14.22,2.43,15.37,23.06
24-07-25,12:00:00,18.3,1.61,17.18,23.06
24-07-25,13:00:00,16.11,3.97,14.99,23.05
24-07-25,14:00:00,18.82,1.31,15.77,23.06
24-07-25,15:00:00,17.41,1.83,15.51,23.06
24-07-25,16:00:00,22.38,1.7,16.91,23.05
24-07-25,17:00:00,21.18,2.63,15.48,23.05
24-07-25,18:00:00,20.79,2.65,16.24,23.05
24-07-25,19:00:00,17.89,2.67,18.17,23.04
24-07-25,20:00:00,20.08,2,16.04,23.04
24-07-25,21:00:00,20.96,2.46,18.13,23.04
24-07-25,22:00:00,19.95,3.23,18.31,23.03
24-07-25,23:00:00,24.29,2,16.47,23.03
25-07-25,00:00:00,18.4,1.95,18.82,23.03
25-07-25,01:00:00,16.47,3.99,18.66,23.03
25-07-25,02:00:00,16.42,2.33,17,23.03
25-07-25,03:00:00,12.96,2.99,16.68,23.03
25-07-25,04:00:00,14.85,4.58,17.56,23.03
25-07-25,05:00:00,17.62,1.12,18.31,23.03
25-07-25,06:00:00,15.78,2.17,20.12,23.03
25-07-25,07:00:00,12.77,3.06,17.99,23.03
25-07-25,08:00:00,16.34,3.59,19.16,23.03
25-07-25,09:00:00,14.01,1.72,18.13,23.04
25-07-25,10:00:00,13.52,1.28,18.56,23.04
25-07-25,11:00:00,11.3,2.66,16.91,23.05
25-07-25,12:00:00,14.55,6.3,15.86,23.04
25-07-25,13:00:00,17.67,1.21,18.05,23.04
25-07-25,14:00:00,14.91,2.29,18.44,23.05
25-07-25,15:00:00,18.89,2.2,17.17,23.05
25-07-25,16:00:00,17.12,1.35,16.14,23.05
25-07-25,17:00:00,20.59,6.37,18.22,23.03
25-07-25,18:00:00,23.13,2.88,17.6,23.03
25-07-25,19:00:00,21.64,3.52,18.54,23.02
25-07-25,20:00:00,23.07,1.81,18.51,23.02
25-07-25,21:00:00,17.82,4.15,18.28,23.01
25-07-25,22:00:00,21.51,1.59,15.87,23.01
25-07-25,23:00:00,17.95,3.27,16.37,23.01
26-07-25,00:00:00,15.72,1.62,17.16,23.01
26-07-25,01:00:00,18.31,1.55,18.32,23.01
26-07-25,02:00:00,21.36,4.2,16.91,23
26-07-25,03:00:00,16.78,2.71,16.51,23
26-07-25,04:00:00,13.83,4.72,16.98,23
26-07-25,05:00:00,17.13,1.56,17.14,23
26-07-25,06:00:00,16.86,2,15.66,23.01
26-07-25,07:00:00,14.44,2.15,17.69,23.01
26-07-25,08:00:00,18.32,2.52,17.46,23.01
26-07-25,09:00:00,14.77,1.82,17.23,23.01
26-07-25,10:00:00,16.45,4.89,17.31,23.01
26-07-25,11:00:00,14.44,1.83,17.77,23.01
26-07-25,12:00:00,13.12,2.1,17.86,23.02
26-07-25,13:00:00,15.62,5.28,17.28,23.01
26-07-25,14:00:00,23.24,2,16.49,23.01
26-07-25,15:00:00,17.28,3.18,17.26,23
26-07-25,16:00:00,18.13,1.73,17.74,23.01
26-07-25,17:00:00,17.59,1.62,17.39,23.01
26-07-25,18:00:00,19.14,6,17.57,23
26-07-25,19:00:00,20.21,3.4,18.29,22.99
26-07-25,20:00:00,22.13,3.05,17.47,22.99
26-07-25,21:00:00,18.77,2.21,16.87,22.99
26-07-25,22:00:00,20.6,1.6,18.28,22.98
26-07-25,23:00:00,21.58,1.4,17.02,22.98
27-07-25,00:00:00,18.92,5.27,18.5,22.97
27-07-25,01:00:00,19.12,1.41,16.56,22.98
27-07-25,02:00:00,21.25,1.98,18.28,22.97
27-07-25,03:00:00,14.92,1.83,18.25,22.98
27-07-25,04:00:00,16.38,2.21,17.66,22.98
27-07-25,05:00:00,15.76,2.79,17.84,22.98
27-07-25,06:00:00,15.72,2.76,19.08,22.98
27-07-25,07:00:00,13.28,2.21,18.63,22.99
27-07-25,08:00:00,13.86,2.32,16.58,22.99
27-07-25,09:00:00,14.35,1.65,18.02,23
27-07-25,10:00:00,17.19,1.55,18.21,23
27-07-25,11:00:00,15.76,1.76,17.87,23.01
27-07-25,12:00:00,15.67,1.81,16.81,23.01
27-07-25,13:00:00,17.49,1.24,18.14,23.01
27-07-25,14:00:00,12.77,2.48,17.11,23.02
27-07-25,15:00:00,19.01,3.67,19.1,23.01
27-07-25,16:00:00,19.27,1.64,16.66,23.01
27-07-25,17:00:00,17.33,1.43,16.72,23.02
27-07-25,18:00:00,18.69,3.92,18.92,23.01
27-07-25,19:00:00,20.48,2.66,18.01,23.01
27-07-25,20:00:00,23.01,4.85,16.65,23
27-07-25,21:00:00,16.93,1.15,16.79,23
27-07-25,22:00:00,20.67,1.67,15.92,23
27-07-25,23:00:00,19,3.46,16.84,22.99
28-07-25,00:00:00,18.6,1.78,16.42,23
28-07-25,01:00:00,19.89,1.19,16.19,23
28-07-25,02:00:00,17.78,1.95,16.78,23
28-07-25,03:00:00,15.47,3.96,17.46,23
28-07-25,04:00:00,16.92,4.46,15.13,22.99
28-07-25,05:00:00,15.67,3.15,17.6,22.99
28-07-25,06:00:00,15.22,2.13,14.51,22.99
28-07-25,07:00:00,13.61,1.97,17.52,23
28-07-25,08:00:00,14.91,3.23,17.86,23
28-07-25,09:00:00,14.85,2.93,18.92,23
28-07-25,10:00:00,15.21,3.76,15.23,23
28-07-25,11:00:00,16.94,2.65,16.89,23
28-07-25,12:00:00,16.76,2.18,16.69,23
28-07-25,13:00:00,15.03,3.06,16.36,23
28-07-25,14:00:00,16.97,4.3,18.05,23
28-07-25,15:00:00,20.07,2.99,17.68,22.99
28-07-25,16:00:00,19.09,1.76,18.75,22.99
28-07-25,17:00:00,22.95,2.52,18.19,22.99
28-07-25,18:00:00,21.56,1.26,17.45,22.99
28-07-25,19:00:00,22.27,2.69,17.21,22.98
28-07-25,20:00:00,19.19,2.26,17.94,22.98
28-07-25,21:00:00,19.19,2.07,18.47,22.98
28-07-25,22:00:00,18.78,1.71,19.76,22.98
28-07-25,23:00:00,21.52,1.75,17.73,22.98
29-07-25,00:00:00,17.44,4.01,18.17,22.98
29-07-25,01:00:00,17.74,2.54,17.43,22.98
29-07-25,02:00:00,19.3,1.56,18.15,22.98
29-07-25,03:00:00,20.22,2.33,17.75,22.98
29-07-25,04:00:00,15.3,1.37,17.77,22.98
29-07-25,05:00:00,14.41,4.94,17.98,22.98
29-07-25,06:00:00,16.96,1.16,15.33,22.98
29-07-25,07:00:00,13.28,1.58,16.09,22.99
29-07-25,08:00:00,14.01,1.54,18.24,23
29-07-25,09:00:00,18.95,2.87,17.24,22.99
29-07-25,10:00:00,12.57,1.51,16.5,23
29-07-25,11:00:00,16.06,2.97,16.3,23
29-07-25,12:00:00,16.28,3.87,16.33,23
29-07-25,13:00:00,16.79,1.5,18.59,23
29-07-25,14:00:00,19.25,2.04,18.61,23
29-07-25,15:00:00,18.59,1.96,19.41,23
29-07-25,16:00:00,19.84,1.51,17.73,23
29-07-25,17:00:00,12.97,2.87,17.8,23.01
29-07-25,18:00:00,21.03,1.91,19.07,23.01
29-07-25,19:00:00,21,2.02,16.27,23
29-07-25,20:00:00,19.48,2.78,18.96,23
29-07-25,21:00:00,19.82,2.15,18.29,23
29-07-25,22:00:00,22.21,3.35,19.8,22.99
29-07-25,23:00:00,17.61,2,17.67,22.99
30-07-25,00:00:00,22.95,1.86,17.97,22.99
30-07-25,01:00:00,19.31,1.58,16.8,22.99
30-07-25,02:00:00,19.62,2.86,18.15,22.99
30-07-25,03:00:00,17.75,1.46,18.08,22.99
30-07-25,04:00:00,19.02,2.23,19.23,22.99
30-07-25,05:00:00,18.6,3.32,18.35,22.99
30-07-25,06:00:00,15.62,2.27,18.98,22.99
30-07-25,07:00:00,18.14,1.66,17.05,22.99
30-07-25,08:00:00,17.41,2.69,18.65,22.99
30-07-25,09:00:00,12.88,1.53,17.99,23
30-07-25,10:00:00,18.83,2.81,15.92,23
30-07-25,11:00:00,18.53,4.26,18.16,22.99
30-07-25,12:00:00,12.39,1.26,18.88,23
30-07-25,13:00:00,19.79,2.91,15.62,23
30-07-25,14:00:00,16.43,3.65,17.27,22.99
30-07-25,15:00:00,17.67,1.09,17.76,23
30-07-25,16:00:00,20.06,2.06,17.59,23
30-07-25,17:00:00,22.67,3.54,21.01,22.99
30-07-25,18:00:00,21.96,1.44,19.07,22.99
30-07-25,19:00:00,20.54,1.64,17.67,22.99
30-07-25,20:00:00,25.26,2.04,19.58,22.98
30-07-25,21:00:00,23.08,2.87,20.03,22.97
30-07-25,22:00:00,24.09,1.35,21.29,22.97
30-07-25,23:00:00,24.95,1.66,18.46,22.97
31-07-25,00:00:00,20.28,1.21,19.53,22.97
31-07-25,01:00:00,15.46,2.37,18.62,22.97
31-07-25,02:00:00,20.15,1.15,18.52,22.97
31-07-25,03:00:00,19.88,3.02,18.29,22.97
31-07-25,04:00:00,19.74,3.28,18.09,22.96
31-07-25,05:00:00,14.53,3.82,19.13,22.96
31-07-25,06:00:00,17.92,3.28,19.79,22.96
31-07-25,07:00:00,16.48,2.27,19.02,22.96
31-07-25,08:00:00,17.2,1.59,20.41,22.97
31-07-25,09:00:00,16.76,7.04,19.71,22.95
31-07-25,10:00:00,16.35,1.1,19.9,22.96
31-07-25,11:00:00,15.19,3.31,18.8,22.96
31-07-25,12:00:00,21.75,2.65,19.49,22.96
31-07-25,13:00:00,20.64,1.5,19.46,22.96
31-07-25,14:00:00,16.36,1.37,20.81,22.96
31-07-25,15:00:00,19.69,4.06,19.01,22.95
31-07-25,16:00:00,21.44,6.33,20.46,22.94
31-07-25,17:00:00,21.63,1.48,19.06,22.94
31-07-25,18:00:00,20.2,4.45,20.16,22.93
31-07-25,19:00:00,21.73,1.63,18.99,22.93
31-07-25,20:00:00,20.84,1.65,18.85,22.93
31-07-25,21:00:00,19.21,1.79,19.7,22.93
31-07-25,22:00:00,22.75,1.72,19.69,22.93
31-07-25,23:00:00,21.24,1.68,17.93,22.93
01-08-25,00:00:00,21.8,1.73,19.39,22.93
01-08-25,01:00:00,19.51,2.41,18.41,22.93
01-08-25,02:00:00,19.92,4.98,21.6,22.92
01-08-25,03:00:00,14.06,4.08,19.66,22.92
01-08-25,04:00:00,15.54,1.89,18.8,22.92
01-08-25,05:00:00,17.25,3.01,19.91,22.92
01-08-25,06:00:00,15.98,2.78,19.72,22.92
01-08-25,07:00:00,15.9,1.62,18.42,22.93
01-08-25,08:00:00,17.9,4.26,20.61,22.92
01-08-25,09:00:00,15,2.45,19.42,22.93
01-08-25,10:00:00,14.92,4.32,17.6,22.92
01-08-25,11:00:00,18.1,2.58,20.56,22.92
01-08-25,12:00:00,16.7,1.48,18.67,22.93
01-08-25,13:00:00,20.92,2.56,19,22.93
01-08-25,14:00:00,16.63,3.22,18.6,22.92
01-08-25,15:00:00,17.38,1.39,18.72,22.93
01-08-25,16:00:00,17.83,2.05,17.75,22.93
01-08-25,17:00:00,19.17,1.7,16.75,22.93
01-08-25,18:00:00,24.52,4.6,18.66,22.92
01-08-25,19:00:00,21.89,2.4,19.38,22.92
01-08-25,20:00:00,19.49,4.14,19.42,22.91
01-08-25,21:00:00,22.67,1.93,18.87,22.91
01-08-25,22:00:00,19.74,1.67,17.17,22.91
01-08-25,23:00:00,22.38,2.17,17.65,22.91
02-08-25,00:00:00,17.82,4.34,19.36,22.9
02-08-25,01:00:00,17.62,3.87,17.19,22.9
02-08-25,02:00:00,24.27,1.57,16.35,22.89
02-08-25,03:00:00,16.37,2.66,17.49,22.9
02-08-25,04:00:00,19.32,2.62,19.3,22.9
02-08-25,05:00:00,18.9,3.33,19.7,22.89
02-08-25,06:00:00,15.07,6.11,18.86,22.89
02-08-25,07:00:00,14.3,3.02,17.9,22.89
02-08-25,08:00:00,14.77,2.86,18.07,22.89
02-08-25,09:00:00,16.04,1.81,18.26,22.9
02-08-25,10:00:00,18.54,4.22,20.62,22.89
02-08-25,11:00:00,13.86,1.54,17.54,22.9
02-08-25,12:00:00,18.92,1.82,18.89,22.9
02-08-25,13:00:00,19.39,2.24,19.34,22.9
02-08-25,14:00:00,17.56,3.34,20.06,22.9
02-08-25,15:00:00,20.02,1.32,20.18,22.9
02-08-25,16:00:00,21.18,3.52,19.48,22.89
02-08-25,17:00:00,23.58,2.23,19.1,22.89
02-08-25,18:00:00,21.03,2.9,19.45,22.89
02-08-25,19:00:00,22.79,2.11,20.67,22.88
02-08-25,20:00:00,25.02,3.58,17.09,22.87
02-08-25,21:00:00,20.22,2.73,20.92,22.87
02-08-25,22:00:00,22.34,1.88,20.17,22.87
02-08-25,23:00:00,20.94,2.19,18.95,22.87
03-08-25,00:00:00,18.39,1.57,18.48,22.87
03-08-25,01:00:00,16.48,2.46,20.03,22.87
03-08-25,02:00:00,21.62,2.47,18.95,22.87
03-08-25,03:00:00,17.43,3.64,18.35,22.87
03-08-25,04:00:00,16.2,1.19,17.18,22.88
03-08-25,05:00:00,13.47,2.6,17.57,22.88
03-08-25,06:00:00,18.81,2.52,16.74,22.88
03-08-25,07:00:00,12.65,2.47,18.63,22.89
03-08-25,08:00:00,17.7,2.27,18.62,22.89
03-08-25,09:00:00,14.97,3.74,18.12,22.89
03-08-25,10:00:00,17.83,1.68,18.7,22.89
03-08-25,11:00:00,16.55,4.54,18.24,22.89
03-08-25,12:00:00,18.87,3.05,18.4,22.89
03-08-25,13:00:00,18.95,2.12,17.4,22.89
03-08-25,14:00:00,16.44,1.51,18.44,22.89
03-08-25,15:00:00,19.97,1.74,18.18,22.89
03-08-25,16:00:00,20.82,2.78,17.49,22.89
